word	intval	ordinal	status	correction
elfonderdste	1100	True	h-less honderd	elfhonderdste
twaalfhonderdste	1200	True		None
twaalfonderdste	1200	True	h-less honderd	twaalfhonderdste
dertienhonderdste	1300	True		None
dertienonderdste	1300	True	h-less honderd	dertienhonderdste
veertienhonderdste	1400	True		None
veertienonderdste	1400	True	h-less honderd	veertienhonderdste
vijftienhonderdste	1500	True		None
vijftienonderdste	1500	True	h-less honderd	vijftienhonderdste
zestienhonderdste	1600	True		None
zestienonderdste	1600	True	h-less honderd	zestienhonderdste
zeventienhonderdste	1700	True		None
zeventienonderdste	1700	True	h-less honderd	zeventienhonderdste
zeuventienhonderdste	1700	True		zeventienhonderdste
zeuventienonderdste	1700	True	h-less honderd	zeventienhonderdste
achttienhonderdste	1800	True		None
achttienonderdste	1800	True	h-less honderd	achttienhonderdste
negentienhonderdste	1900	True		None
negentienonderdste	1900	True	h-less honderd	negentienhonderdste
eenentwintighonderdste	2100	True		None
eenentwintigonderdste	2100	True	h-less honderd	eenentwintighonderdste
tweeëntwintighonderdste	2200	True		None
tweeëntwintigonderdste	2200	True	h-less honderd	tweeëntwintighonderdste
twee-entwintighonderdste	2200	True	hyphen_variant	None
twee-entwintigonderdste	2200	True	hyphen_variant,h-less honderd	twee-entwintighonderdste
tweeentwintighonderdste	2200	True	lacking-trema-or-hyphen	tweeëntwintighonderdste
tweeentwintigonderdste	2200	True	lacking-trema-or-hyphen,h-less honderd	tweeëntwintighonderdste
drieëntwintighonderdste	2300	True		None
drieëntwintigonderdste	2300	True	h-less honderd	drieëntwintighonderdste
drie-entwintighonderdste	2300	True	hyphen_variant	None
drie-entwintigonderdste	2300	True	hyphen_variant,h-less honderd	drie-entwintighonderdste
drieentwintighonderdste	2300	True	lacking-trema-or-hyphen	drieëntwintighonderdste
drieentwintigonderdste	2300	True	lacking-trema-or-hyphen,h-less honderd	drieëntwintighonderdste
vierentwintighonderdste	2400	True		None
vierentwintigonderdste	2400	True	h-less honderd	vierentwintighonderdste
vijfentwintighonderdste	2500	True		None
vijfentwintigonderdste	2500	True	h-less honderd	vijfentwintighonderdste
zesentwintighonderdste	2600	True		None
zesentwintigonderdste	2600	True	h-less honderd	zesentwintighonderdste
zevenentwintighonderdste	2700	True		None
zevenentwintigonderdste	2700	True	h-less honderd	zevenentwintighonderdste
zeuvenentwintighonderdste	2700	True		zevenentwintighonderdste
zeuvenentwintigonderdste	2700	True	h-less honderd	zevenentwintighonderdste
achtentwintighonderdste	2800	True		None
achtentwintigonderdste	2800	True	h-less honderd	achtentwintighonderdste
negenentwintighonderdste	2900	True		None
negenentwintigonderdste	2900	True	h-less honderd	negenentwintighonderdste
drieduizendste	3000	True		None
eenendertighonderdste	3100	True		None
eenendertigonderdste	3100	True	h-less honderd	eenendertighonderdste
tweeëndertighonderdste	3200	True		None
tweeëndertigonderdste	3200	True	h-less honderd	tweeëndertighonderdste
twee-endertighonderdste	3200	True	hyphen_variant	None
twee-endertigonderdste	3200	True	hyphen_variant,h-less honderd	twee-endertighonderdste
tweeendertighonderdste	3200	True	lacking-trema-or-hyphen	tweeëndertighonderdste
tweeendertigonderdste	3200	True	lacking-trema-or-hyphen,h-less honderd	tweeëndertighonderdste
drieëndertighonderdste	3300	True		None
drieëndertigonderdste	3300	True	h-less honderd	drieëndertighonderdste
drie-endertighonderdste	3300	True	hyphen_variant	None
drie-endertigonderdste	3300	True	hyphen_variant,h-less honderd	drie-endertighonderdste
drieendertighonderdste	3300	True	lacking-trema-or-hyphen	drieëndertighonderdste
drieendertigonderdste	3300	True	lacking-trema-or-hyphen,h-less honderd	drieëndertighonderdste
vierendertighonderdste	3400	True		None
vierendertigonderdste	3400	True	h-less honderd	vierendertighonderdste
vijfendertighonderdste	3500	True		None
vijfendertigonderdste	3500	True	h-less honderd	vijfendertighonderdste
zesendertighonderdste	3600	True		None
zesendertigonderdste	3600	True	h-less honderd	zesendertighonderdste
zevenendertighonderdste	3700	True		None
zevenendertigonderdste	3700	True	h-less honderd	zevenendertighonderdste
zeuvenendertighonderdste	3700	True		zevenendertighonderdste
zeuvenendertigonderdste	3700	True	h-less honderd	zevenendertighonderdste
achtendertighonderdste	3800	True		None
achtendertigonderdste	3800	True	h-less honderd	achtendertighonderdste
negenendertighonderdste	3900	True		None
negenendertigonderdste	3900	True	h-less honderd	negenendertighonderdste
vierduizendste	4000	True		None
eenenveertighonderdste	4100	True		None
eenenveertigonderdste	4100	True	h-less honderd	eenenveertighonderdste
eenentveertighonderdste	4100	True	Flemish t-variant	eenenveertighonderdste
eenentveertigonderdste	4100	True	Flemish t-variant,h-less honderd	eenenveertighonderdste
tweeënveertighonderdste	4200	True		None
tweeënveertigonderdste	4200	True	h-less honderd	tweeënveertighonderdste
twee-enveertighonderdste	4200	True	hyphen_variant	None
twee-enveertigonderdste	4200	True	hyphen_variant,h-less honderd	twee-enveertighonderdste
tweeenveertighonderdste	4200	True	lacking-trema-or-hyphen	tweeënveertighonderdste
tweeenveertigonderdste	4200	True	lacking-trema-or-hyphen,h-less honderd	tweeënveertighonderdste
tweeëntveertighonderdste	4200	True	Flemish t-variant	tweeënveertighonderdste
tweeëntveertigonderdste	4200	True	Flemish t-variant,h-less honderd	tweeënveertighonderdste
twee-entveertighonderdste	4200	True	Flemish t-variant,hyphen_variant	twee-enveertighonderdste
twee-entveertigonderdste	4200	True	Flemish t-variant,hyphen_variant,h-less honderd	twee-enveertighonderdste
tweeentveertighonderdste	4200	True	Flemish t-variant,lacking-trema-or-hyphen	tweeënveertighonderdste
tweeentveertigonderdste	4200	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweeënveertighonderdste
